,/'Untitled'/'AE_RAW_Futter'_fft_energy,/'Untitled'/'AE_RAW_Futter'_fft_standarddeviation,/'Untitled'/'AE_RAW_Futter'_fft_variance,/'Untitled'/'AE_RAW_Aufnahme'_signal_mean,/'Untitled'/'AE_RAW_Aufnahme'_fft_kurtosis,/'Untitled'/'AE_RAW_Aufnahme'_fft_skewness,/'Untitled'/'AE_RAW_Futter'_signal_mean,/'Untitled'/'AE_RAW_Futter'_signal_variance,/'Untitled'/'AE_RAW_Futter'ecD1,Reihenfolge
400,7105664676.099477,171.9484940073441,29566.284591393636,6.833741428618101e-06,71.33691256823306,5.23063012359541,-4.2807225988235556e-05,0.02735351532107704,6.4516799033084915,9
401,5104727713.860491,144.44145219023105,20863.3331108228,-0.00021949751279856652,387.8394742579332,10.046872690944298,-8.243525303651976e-05,0.01748599473500111,3.904368038689265,80
402,7050902968.254289,171.72826993997512,29490.598696576963,-4.954245777545303e-05,78.58796030837392,5.391789727989478,-2.476149086690224e-05,0.027148129248251145,6.258753425435738,8
403,5040866181.832848,142.81017140346373,20394.745056286687,-0.0002398291332540933,510.56507610858773,11.286758012757733,-7.810430552471639e-05,0.017694478105200726,4.062284420796816,79
404,5009121224.776907,143.41891157785756,20568.984198177324,-0.00012509765588687328,328.8100878324827,9.384265838800848,-7.005644811093281e-05,0.017360948258709024,3.8154359693159967,78
405,5125799460.832915,144.84360794480855,20979.6707624694,-0.00017864291617545266,353.17899165493964,9.513984413361312,-6.918770931383197e-05,0.017886555539535703,4.060758400351495,77
406,5239702343.535301,146.1824927640491,21369.32119071126,-0.00017821004612967976,336.59688507041614,9.235436297309832,-7.793106762432798e-05,0.01832314647488066,3.857438852128829,76
407,3923587526.7710295,125.35126145118556,15712.938747403477,-0.00024994406233345794,633.6985513775966,12.65020576804354,-0.00014205370861562901,0.014980523867879113,3.623977096093976,75
408,3845688109.982279,124.53441262643936,15508.819928212259,-0.0002714886163711614,621.0655935661746,12.450436329300587,-0.00013803126382669413,0.015123988598463197,3.851019671173904,74
409,4037224220.899065,126.87035741764144,16096.087591280091,-0.00020677482975534813,625.5619040456303,12.598451458903446,-0.00011292637914195748,0.015808777664637785,4.024807088272931,73
410,4038013996.099861,126.81144948320295,16081.143720030936,-0.00013953645589617528,593.2648554201993,12.122728682939913,-0.00010631560107468684,0.016007997121474618,4.006151442520768,72
411,4258127337.936207,129.56538788436478,16787.1897376259,-0.00017699684635251906,583.6548443163965,11.96282329356481,-8.66144223834116e-05,0.01650613702423163,3.919553769123018,71
412,4564794664.065959,136.21929254486977,18555.695661424816,-0.00019037672522549586,365.06445786710736,9.829287827246471,-0.00016058411414692034,0.016952943219990666,3.913750806178189,70
413,6931148171.4190035,170.60047100553143,29104.52070730917,-6.924133425425951e-05,76.3450663009045,5.382144875391437,-9.316789839102158e-05,0.02754853407626009,7.075552418296808,7
414,4698880875.55326,139.07292089692808,19341.277326803214,-0.00023458172003043516,374.71128344630546,9.892872378498481,-0.00012984159713208302,0.017145071607065892,3.954306424186424,69
