,/'Untitled'/'AE_RAW_Aufnahme'_fft_kurtosis,/'Untitled'/'AE_RAW_Aufnahme'_fft_skewness,/'Untitled'/'AE_RAW_Aufnahme'_fft_autocorrelation,/'Untitled'/'AE_RAW_Aufnahme'_fft_standarddeviation,/'Untitled'/'AE_RAW_Aufnahme'_fft_energy,/'Untitled'/'AE_RAW_Futter'_fft_median,/'Untitled'/'AE_RAW_Aufnahme'_fft_variance,/'Untitled'/'AE_RAW_Futter'_fft_autocorrelation,/'Untitled'/'AE_RAW_Aufnahme'_fft_median,/'Untitled'/'Fz'_signal_mean
192,1213.0326143420148,18.77471609165244,0.5571520867813888,138.40077583826306,4862376617.0566435,38.26488005036561,19154.77475263314,0.6416211974685411,56.51579179146281,933.7523876162384
193,1212.3690721349506,18.571643914340466,0.5731755875169863,137.1716674174734,4727594083.058109,36.558156399599795,18816.066342089933,0.6581628997754522,54.24799400983035,937.4705903077581
194,1020.9205836621887,17.045695212369694,0.5758243023878714,142.98623787778726,5068960082.886877,36.95506888049089,20445.064222443158,0.6567037534139547,54.42297134380443,943.7254216419733
195,2656.381299036134,30.111726720341807,0.5597223396045264,185.4894297226577,7809490880.426559,39.19912398820332,34406.328538836766,0.665172385251433,56.48993086640009,1015.7139584913634
196,925.3369542020504,16.328033119907058,0.5748579637077307,144.43351629013202,5226802787.476492,38.55115092078208,20861.04062793183,0.6595930709450277,56.87319657485558,926.6962853473053
197,996.0272135000718,16.91325486897033,0.5615124376305093,144.82281137040832,5224524514.2077465,37.66355218781048,20973.64669322887,0.6522009367887509,55.60615191398514,938.2273054387178
198,892.8073191719618,15.990085217208664,0.5832138167658742,147.34972989586583,5348416971.954846,37.28719013094124,21711.942900384613,0.6544879021909534,54.93818775768688,936.430436354773
199,973.9959521107373,16.652451183585438,0.5816477108015271,150.6552773858186,5574571171.9546,38.81896094767085,22697.01260419794,0.6448559111223241,56.813826615009695,930.7067081778404
200,1386.182154657485,20.490347198662626,0.5437214882764888,136.01613843060164,4570399520.9231615,35.10056406928805,18500.389913572588,0.6829056575631051,52.256133453397204,935.4042490379744
201,1282.8380285409246,19.422927461536514,0.5485198348167264,142.28190107243324,5154602546.2205925,40.967929311357366,20244.13937278568,0.6680574907701247,59.32308166891262,925.1915520882403
202,1304.2390280586558,19.594273088174145,0.5377030687385947,144.17847695387715,5281503930.786118,41.12295345946527,20787.433216739686,0.6662067660270911,59.65439798555796,929.1056207272044
203,1330.1940202315147,19.90511290203538,0.5544439075520958,142.9800361257326,5124285042.87638,39.34860337706452,20443.2907305158,0.6716457629476642,57.439115385471865,925.7544037324292
204,1299.2112972629275,19.593187920763352,0.5641217417344269,146.9715613975149,5251789086.507143,36.17682046376669,21600.63985962349,0.6767463654277824,53.4257770842252,928.1081086471443
205,1146.1558415207264,18.61738566253479,0.5658831130027003,147.3693055589267,5278277969.720355,37.640735389245,21717.712220920304,0.6647273917317709,55.03445693343237,922.1889613876782
206,2942.2501177706567,32.22266269902393,0.5574028380586871,185.83218630928772,7771465633.065681,38.01898022883506,34533.601468489825,0.6659190356337112,54.858138107482716,1021.1520725416257
207,1062.3266241997007,17.85385814845419,0.5658995310522734,147.1647198535044,5330136752.500313,38.961598775414245,21657.454769560438,0.659062204420223,56.89459025691034,931.8652433897354
208,1431.6127708581669,21.002743522724472,0.5585165847000777,142.42358661816618,4827902917.971553,33.752001119897585,20284.47802518229,0.6682978651815512,50.016072092722816,928.4045360614116
209,1216.8846745776625,19.28047665241445,0.5532645771636879,145.12618590306215,5122839981.877457,37.38114300862782,21061.60983477016,0.6594789285651005,54.29621293330925,927.0412060353616
210,1051.2526937891346,17.758256094077534,0.5685473813235299,153.28335839757196,5651834714.603109,39.054804592630006,23495.787961638493,0.6584496458916448,55.479662740939816,930.8600292135976
211,1174.0921339340289,18.392034971478,0.5410140626050024,145.28080152701682,5359655998.220378,41.21796697363391,21106.51129233245,0.6382129609298258,59.73664630192871,926.4332547612547
212,1110.279012291409,17.897902638562407,0.5580186068804371,145.41316991718486,5293056451.755427,39.73429881938468,21144.989985364078,0.6550822646406644,57.53506722676886,924.4212075776268
213,1120.2523817788517,18.131293558910283,0.5564151948100026,146.85023013912942,5319915610.154024,38.09355738655985,21564.990091915282,0.653587161032364,55.8697981591788,930.0221069251196
214,1265.8210329884214,19.328863370210925,0.5459961858916188,154.16769120235892,5806702673.925468,40.16577069324974,23767.6770106659,0.6507618110412694,57.80798136416721,927.7110902561076
215,1126.6056820215704,18.06597548051818,0.5567686819360671,158.61759099957106,6219941377.362757,42.739279611991975,25159.5401745072,0.6456222111707114,61.91253807796275,931.1045612788004
216,1202.504505395026,18.719101134844504,0.5345483769184872,149.44737247168075,5544866478.980332,39.135488632751276,22334.517138689283,0.6521958214266541,56.921110954431235,931.4663953820004
217,2683.149730786144,30.018340568281804,0.5611190243430542,184.7978924741872,7737004167.124853,37.87279525166333,34150.26106290125,0.6710166426268229,54.92361055578218,1014.275449768318
218,1166.485216016691,18.518455408792953,0.5401141264970045,149.85088944504804,5575752721.9035,39.57512630248169,22455.289067472007,0.6457950802458958,57.92097081970814,927.7742036006113
219,1350.3552883491236,19.947930273652734,0.5352414422758672,147.10271896893238,5249889983.426643,35.582429665570025,21639.20992805269,0.6597323634878896,52.88421872486394,925.1651997058676
220,1300.4530675735778,19.846434930807238,0.5424593288535648,146.66529925114926,5142527416.623885,33.34352227354952,21510.710004429155,0.657687952890903,50.02782726376548,933.4962117692247
221,1215.4282357800628,19.050491623069288,0.548388172190317,153.2277297900036,5646844557.3936405,36.561196224935046,23478.737176598348,0.6538685188446642,53.89505822172006,931.3256413678148
222,1730.3612087393963,23.37906366796757,0.4834651126131273,138.74556777024117,4779165624.242894,36.70351644175469,19250.332575886583,0.6718467180212032,54.460732633139045,933.0074722482464
223,1780.5076770116607,23.85043790050347,0.4971791792602998,138.37738993276432,4617434152.862503,33.34545925669691,19148.3020446043,0.6825179952220941,49.9937506004354,931.1980698683724
224,1332.9504506123849,20.12744142381339,0.518346356627942,150.73351820216087,5421222166.996341,35.125801763328,22720.593509601164,0.6863244147758214,51.70063837050245,963.3330569779467
225,1825.4738588418047,24.166717374899267,0.4692402495542402,139.443036505717,4700355415.186387,33.89412373137668,19444.360429934724,0.6737005159730699,50.523028749451115,1030.157800025571
226,1576.2147774537098,21.960907428092252,0.4975278878242076,146.5571057252098,5222671215.646326,36.39345786996918,21478.985238550325,0.6799375291578601,54.18734581559167,1037.0334321078142
227,4336.751329244389,41.199163875927205,0.5193780883537461,164.90981737769286,6195289444.272015,36.67518316677349,27195.247867544007,0.6608525787939231,54.04496417761675,1027.407279073734
228,2711.102252461452,30.246053365862387,0.5580310935196755,191.69896445539533,8449771430.020109,42.89641714294035,36748.49297327091,0.6528976784034046,61.17381922909127,998.5788140368525
