,/'Untitled'/'AE_RAW_Aufnahme'_fft_skewness,/'Untitled'/'AE_RAW_Aufnahme'_fft_kurtosis,/'Untitled'/'AE_RAW_Aufnahme'_fft_autocorrelation,/'Untitled'/'AE_RAW_Futter'_signal_mean,/'Untitled'/'AE_RAW_Futter'_signal_median,/'Untitled'/'AE_RAW_Aufnahme'_signal_mean,/'Untitled'/'AE_RAW_Aufnahme'ecD1,/'Untitled'/'AE_RAW_Aufnahme'_signal_autocorrelation,/'Untitled'/'AE_RAW_Futter'_signal_energy,Reihenfolge
198,15.990085217208664,892.8073191719618,0.5832138167658742,-0.0009126129347568117,-0.0007546174202328615,-0.0007976283591152062,1.672259238840858,0.7579642447049401,3468.116489412544,47
199,16.652451183585438,973.9959521107373,0.5816477108015271,-0.000972319131735816,-0.0006208562632838976,-0.0007964940162456384,1.6105139125180026,0.753144459917994,3428.398932598944,46
200,20.490347198662626,1386.182154657485,0.5437214882764888,-0.0010152323880957168,-0.0009866454710758534,-0.0009049470209276864,1.5325559404532307,0.7687166303269587,3651.173572260479,45
201,19.422927461536514,1282.8380285409246,0.5485198348167264,-0.0009763946297589633,-0.0007920496039388603,-0.0009172086553514114,1.7438774292941193,0.7445482776670015,4046.5653828008253,44
202,19.594273088174145,1304.2390280586558,0.5377030687385947,-0.0010274323618940384,-0.0010463697794658169,-0.0008907849743146162,1.5656105259185982,0.7437616296225487,3957.35198305388,43
203,19.90511290203538,1330.1940202315147,0.5544439075520958,-0.0010557090132426858,-0.0009758286482588474,-0.0008548962967279852,1.6087279537165176,0.7511743478947458,3867.3957278442745,42
204,19.593187920763352,1299.2112972629275,0.5641217417344269,-0.0010054345475919734,-0.0009444320912681546,-0.0008901119969638672,1.6904205149760063,0.7683613707507031,3857.059261102844,41
205,18.61738566253479,1146.1558415207264,0.5658831130027003,-0.001270143771723479,-0.0009928419443436811,-0.001018672004770916,1.8669028304617532,0.7733440770734091,3581.797372359687,40
206,32.22266269902393,2942.2501177706567,0.5574028380586871,-0.00010016039848001896,0.0002116637130559762,1.3108728234899475e-05,6.111188021543669,0.8457300980191216,6448.895347021449,4
207,17.85385814845419,1062.3266241997007,0.5658995310522734,-0.0012022102520478865,-0.0012023887787839804,-0.0009710287422970222,1.8820265247903096,0.7696926975623216,3751.91272598011,39
208,21.002743522724472,1431.6127708581669,0.5585165847000777,-0.0012122224108801786,-0.0012748419572039538,-0.0010187088536729454,1.733316205457272,0.7847341505952361,3343.353762460058,38
209,19.28047665241445,1216.8846745776625,0.5532645771636879,-0.0012235213421271792,-0.0011053237061751098,-0.0009950175942909198,1.903141121249784,0.7757702880715048,3521.4865480958147,37
210,17.758256094077534,1051.2526937891346,0.5685473813235299,-0.0013230418041919095,-0.0012799903405400492,-0.0010029105864278207,1.8843102500428155,0.7718581551187329,3812.480430065026,36
211,18.392034971478,1174.0921339340289,0.5410140626050024,-0.0014166818801788295,-0.0014358295194507598,-0.001000185922440848,1.6825893685519215,0.7580422533827782,3778.088968881615,35
212,17.897902638562407,1110.279012291409,0.5580186068804371,-0.0014148789326362632,-0.0010189777841480565,-0.001161159820837395,1.7571705779482705,0.7610109025598267,3734.998172873815,34
213,18.131293558910283,1120.2523817788517,0.5564151948100026,-0.0014151613843570762,-0.0012921085973891524,-0.001055415749324544,1.7330176181115204,0.7654858070993394,3726.659664596648,33
214,19.328863370210925,1265.8210329884214,0.5459961858916188,-0.001442522331542781,-0.0014398405494868705,-0.0010774559192214788,1.7811483645314559,0.7616673225287593,3999.0268408225597,32
215,18.06597548051818,1126.6056820215704,0.5567686819360671,-0.0014791147065156337,-0.0014445419691515582,-0.0011666567722518255,1.8206074385186117,0.7512005652906413,4161.847540069317,31
216,18.719101134844504,1202.504505395026,0.5345483769184872,-0.0016557108526647829,-0.0014400311504969565,-0.0011948198939513432,1.7453897055098766,0.7585851253288727,3709.598971575081,30
217,30.018340568281804,2683.149730786144,0.5611190243430542,-0.00012460584020401584,9.754157512797956e-05,4.7761351360010686e-05,7.012812987401029,0.8474618940002191,6647.747988857147,3
218,18.518455408792953,1166.485216016691,0.5401141264970045,-0.0016269436840107886,-0.001505116651262739,-0.001134848625925417,1.979855238264964,0.7545309743200096,3641.125018949109,29
219,19.947930273652734,1350.3552883491236,0.5352414422758672,-0.001680810461196217,-0.0014377553658362352,-0.0011779206848926984,1.7294674906175738,0.7664505571253385,3463.8413383692064,28
220,19.846434930807238,1300.4530675735778,0.5424593288535648,-0.0017221611773925337,-0.0016591186003243052,-0.001254988335938166,1.678890672837781,0.7743348960332173,3400.58738138242,27
221,19.050491623069288,1215.4282357800628,0.548388172190317,-0.001722916250613736,-0.0014317048618899266,-0.001181332764105971,1.7450076337631029,0.7637794013573765,3536.0849250350207,26
222,23.37906366796757,1730.3612087393963,0.4834651126131273,-0.0019380047446783692,-0.001717283602726383,-0.0014253793919580472,1.5727265210870445,0.748144013735847,3651.873824204679,25
223,23.85043790050347,1780.5076770116607,0.4971791792602998,-0.0019377893482884696,-0.0019214463899119851,-0.0014339037717505671,1.5594518323977948,0.7649223395680732,3576.125937274744,24
224,20.12744142381339,1332.9504506123849,0.518346356627942,-0.0020091595076354835,-0.001874681656399701,-0.0013698286994678472,1.6285198726006422,0.7662252099425118,4146.528277472824,23
225,24.166717374899267,1825.4738588418047,0.4692402495542402,-0.002047579409915301,-0.0017195818110353756,-0.001449982607842996,2.8929386643693173,0.8176382110297944,4910.48252948434,22
226,21.960907428092252,1576.2147774537098,0.4975278878242076,-0.0020954929241675533,-0.002108009847603398,-0.0014331344700655175,3.2330854498167314,0.8059289716281884,5198.703282047401,21
227,41.199163875927205,4336.751329244389,0.5193780883537461,-2.818113523603163e-05,-6.015941340403729e-05,0.00011072944808537275,3.3564194236608387,0.8095371084234642,4856.968398044059,20
228,30.246053365862387,2711.102252461452,0.5580310935196755,-0.00010453430351205692,0.00021015787884795525,2.2188427474643226e-05,8.609925089268325,0.852173563210218,7192.083421609219,2
229,37.90563106410922,3786.1845091986684,0.5294154695657152,-6.751587923196614e-05,-0.00013400932635995733,2.6918016626590948e-05,4.054814614808619,0.8099340084014849,5109.48485403449,19
230,37.272774420714995,3675.6184117324256,0.5350047604900403,-0.0001059202574480387,1.1634423519590875e-06,0.00011392776055998979,3.7471401981327404,0.8161556780421797,5085.412986433767,18
231,39.56738863551856,4103.418798287646,0.5274828806758353,-8.64524343559932e-05,0.00044742853547201367,3.289271085045222e-05,4.132313676117054,0.8133600094588681,5137.467365779499,17
232,40.58087262642177,4226.025425555069,0.5314959861525462,-9.869660861202221e-05,-7.224942508002319e-05,9.521584401059116e-05,3.5160307637661554,0.8118537135830859,5217.3128720285495,16
233,41.85537603264316,4423.80681113017,0.5201663419812683,-0.00016361306957200067,0.00030686826971598746,3.200919911726148e-05,3.728027869038172,0.8218204742886479,5399.6151908366965,15
234,39.54505649251225,4050.205337772602,0.5230768242680299,-0.0001626833506280276,0.0002694529037439719,3.555380509189856e-06,4.047791355552551,0.8131252944085843,5605.968366221514,14
235,41.05968561556799,4285.97446812037,0.515947492614642,-9.368470767198546e-05,0.00027963151504001305,6.852258414944532e-05,3.9355057667147433,0.8155046930036285,5818.179824155206,13
236,37.2952160179139,3715.346432455458,0.5329045638103177,-8.285882915193924e-05,0.00018249334996406352,4.31677368185819e-05,4.69213027745542,0.8193869558555505,6216.173000548432,12
237,38.74552265529089,3944.4063880780573,0.5293296136385229,-0.00010024685889200997,0.0004536491572839918,2.734253323998403e-05,4.912054548068903,0.8240458832770393,6561.4962807219845,11
238,39.200872489633724,4013.28685667622,0.5200178194815492,-0.00014283389429597859,-0.00019056845058798566,-3.874716128246234e-05,4.196639288668223,0.8245287809374402,5674.347195224355,10
239,26.34257283118184,2139.809467916129,0.5785256225303465,-4.388027617997092e-05,0.0004103771225560382,-3.1576278367926255e-05,13.150460047771757,0.8756622137485888,9273.491301141301,1
