,/'Untitled'/'AE_RAW_Aufnahme'_fft_mean,/'Untitled'/'AE_RAW_Aufnahme'_fft_skewness,/'Untitled'/'AE_RAW_Futter'_fft_mean,/'Untitled'/'AE_RAW_Aufnahme'_fft_autocorrelation,/'Untitled'/'AE_RAW_Aufnahme'_fft_median,/'Untitled'/'AE_RAW_Aufnahme'_fft_energy,/'Untitled'/'AE_RAW_Futter'_fft_skewness,/'Untitled'/'AE_RAW_Futter'_fft_median,/'Untitled'/'AE_RAW_Futter'_fft_kurtosis,/'Untitled'/'Mz'_signal_mean
463,116.4966607398831,5.531317679204742,108.98508081115558,0.6647738839409061,56.61971275013594,8307709991.34516,3.981386330960455,47.320347139472275,21.470932472949073,2.838320770805874
464,119.12001848758972,5.527922957686132,111.61562562478865,0.6710714230327764,59.490746630656346,8427966045.2817,3.8613674703583882,50.76097853230709,19.568414931469206,2.984428536415767
465,118.55037889645664,5.626340113662226,109.97265357891676,0.6645295775079905,57.057579560865314,8823920482.988014,3.9129498711904023,48.09739443246097,20.375729592904836,2.9343133337565943
466,122.34215276743713,5.356289194855945,113.01558158360494,0.6731395303159323,59.500766228763894,9137820131.592165,3.85471068686827,50.28164007320549,20.33604157405949,3.0708843597519957
467,123.40418416901312,5.28549351417241,106.79816320593426,0.6772532913064845,59.19245769502713,9631041217.44758,3.9998225997281303,46.54766628250971,22.225830188295078,2.9778036008121096
468,128.44173029151608,4.9184625579666985,105.71121643151837,0.6814314750198379,59.79368105894022,10495246004.346058,4.004258732973021,46.667951723798076,23.081812033033934,2.6532670548197586
469,123.86371747008535,5.149917990174908,107.80178050280294,0.6750922953115389,59.767891312512724,9589444101.563835,3.9408428835258666,46.425587559643965,21.12332002385365,2.876856926558357
470,127.79423195905922,5.044396607742971,110.12905874893559,0.6780662381790035,63.37428202321145,9939328233.600992,3.99299552376212,49.681607227659576,22.471206574097547,2.8166130941248246
471,128.35602433008543,5.16835886563013,109.5649861909796,0.675737520356396,59.90094560309669,10686263372.745766,3.917453069296437,46.097632738208645,21.189815833430593,2.835130078058228
472,134.80646263132277,4.975237170761387,114.17175285311552,0.6827197471910987,63.37202414143332,11651735794.719198,3.9810314975427294,50.047109714217406,22.54348659093505,2.7912920782987007
473,125.15608393681536,5.154266765873149,109.58185174905137,0.6673062011652254,61.093164250032814,9393550290.597998,3.864892834909826,47.91323892180648,19.79194399436004,2.7522958305492944
474,127.7696429237346,4.922456078736999,111.73720881144017,0.6743740452884013,61.832279484601365,9754221586.98621,3.9340552828453954,48.52605447571084,21.24095296893248,2.7648955662188235
475,122.91084932570757,5.197157505951156,105.63108640567577,0.668526781788986,58.98502604693695,9390820542.39373,3.9260689302515237,45.85391409389005,20.980652651203297,2.7994694729177656
476,126.59559445703314,5.05128868509499,109.12078769054793,0.6694630823314914,61.55117810926411,9780492662.998795,3.903381325006678,48.087377647015536,20.859015033536235,2.731996431579414
477,130.64231135389022,5.066163001009096,110.7836541510747,0.6809383499146704,62.60679037997251,10612016687.991009,3.8075779270439263,48.72103102263532,19.804159241204832,2.8205510905168274
478,116.2582275372328,5.151939237811384,105.29306619515141,0.6610378257177439,57.470047295258894,7863190747.313716,3.8240636737718083,43.509768943036384,19.51584022549541,2.82339399807364
479,136.6939813999706,4.606540442594033,112.79254595188118,0.6857690962917798,62.10413686750371,11956273196.42238,4.10712253435161,48.183520193154,25.40594925810384,2.4189021518316505
