,/'Untitled'/'AE_RAW_Aufnahme'_fft_kurtosis,/'Untitled'/'AE_RAW_Aufnahme'_fft_skewness,/'Untitled'/'AE_RAW_Futter'_fft_autocorrelation,/'Untitled'/'AE_RAW_Futter'_fft_median,/'Untitled'/'AE_RAW_Futter'_fft_kurtosis,/'Untitled'/'AE_RAW_Aufnahme'_fft_standarddeviation,/'Untitled'/'AE_RAW_Futter'_fft_mean,/'Untitled'/'AE_RAW_Aufnahme'_fft_mean,/'Untitled'/'AE_RAW_Futter'_fft_skewness,/'Untitled'/'Mz'_signal_mean
221,1215.4282357800628,19.050491623069288,0.6538685188446642,36.561196224935046,19.59130787099591,153.2277297900036,62.872557335097746,93.74937870998491,3.619544879021829,2.495587050594001
222,1730.3612087393963,23.37906366796757,0.6718467180212032,36.70351644175469,26.192859443557808,138.74556777024117,64.4384715891718,89.77296517844307,4.210169778883273,2.450152887790668
223,1780.5076770116607,23.85043790050347,0.6825179952220941,33.34545925669691,25.69114238139943,138.37738993276432,60.47028643829608,85.07077037239559,4.244410396552128,2.487019713867341
224,1332.9504506123849,20.12744142381339,0.6863244147758214,35.125801763328,27.69738669064524,150.73351820216087,66.079888592567,90.87254191027701,4.393145747396199,2.4142228452906704
225,1825.4738588418047,24.166717374899267,0.6737005159730699,33.89412373137668,25.47499428896253,139.443036505717,61.20013225526724,86.10931059490812,4.181283808071501,2.42427153013466
226,1576.2147774537098,21.960907428092252,0.6799375291578601,36.39345786996918,25.258038674840712,146.5571057252098,65.15903978679765,91.45955542986593,4.195765862993312,2.4621388525433328
227,4336.751329244389,41.199163875927205,0.6608525787939231,36.67518316677349,19.13344813233553,164.90981737769286,63.55591512259391,90.58921624412402,3.6258625086553065,2.3908368224473344
228,2711.102252461452,30.246053365862387,0.6528976784034046,42.89641714294035,22.852569327019033,191.69896445539533,72.67272848418217,107.40537788338438,3.842229320548373,2.4602082222153348
229,3786.1845091986684,37.90563106410922,0.6561070943253408,38.16691249518692,17.598493995908168,165.09593655707332,65.67657647035183,93.23332038581052,3.5098918795021423,2.368323318063993
230,3675.6184117324256,37.272774420714995,0.6625658821657314,35.87005413200425,19.473663569088615,165.2789319045713,63.661147211221,90.7225712811514,3.6327044382487435,2.4172518886193366
231,4103.418798287646,39.56738863551856,0.6630564209091362,35.571158480896244,20.139491702312807,168.65395584320018,63.1454080894273,91.10522939168163,3.667282008877057,2.388445267831337
232,4226.025425555069,40.58087262642177,0.6605716625871799,36.055384033431366,18.640304787472306,170.34421685863882,63.183817650622004,91.15176060552099,3.5968579016611315,2.408546886452668
233,4423.80681113017,41.85537603264316,0.6613503585784382,34.79382132210347,15.492547830045948,163.0728737032823,62.97476846035621,87.93412370182783,3.285210193810174,2.349942326240668
234,4050.205337772602,39.54505649251225,0.6453039234019575,38.19872607324133,14.65227990502902,162.5376699120829,66.32846031734665,92.58153550760578,3.2010715695095056,2.3839695264366614
235,4285.97446812037,41.05968561556799,0.649952397944544,38.16371747650436,14.322370817957072,164.69312263226044,65.80804587812065,92.35363689997251,3.194769729584149,2.3993719310146697
236,3715.346432455458,37.2952160179139,0.6487766086574189,38.455191152364996,15.233163723520205,166.61385248474937,67.39482380275686,94.39351366695936,3.2732227202682758,2.3960673231146656
237,3944.4063880780573,38.74552265529089,0.6599623968851629,38.6484064328656,14.87977169328202,173.54770289069506,69.18384794642319,95.89626458622743,3.2676454963501262,2.407327357607334
238,4013.28685667622,39.200872489633724,0.6519128159851176,34.742072886901134,20.659413137639795,165.9766087476017,61.211152315711004,90.91434257656,3.637138262060622,2.342158811490666
239,2139.809467916129,26.34257283118184,0.6755846787802127,40.223001433748934,25.961180353622108,198.7617600686578,73.85498308754025,107.18799293371029,4.098577392880495,2.128878886507999
