,/'Untitled'/'AE_RAW_Aufnahme'ecD1,/'Untitled'/'AE_RAW_Aufnahme'_fft_kurtosis,/'Untitled'/'AE_RAW_Aufnahme'_fft_skewness,/'Untitled'/'AE_RAW_Aufnahme'_signal_mean,/'Untitled'/'AE_RAW_Aufnahme'_fft_autocorrelation,/'Untitled'/'AE_RAW_Aufnahme'_signal_autocorrelation,/'Untitled'/'AE_RAW_Aufnahme'ecD2,/'Untitled'/'AE_RAW_Futter'_fft_skewness,/'Untitled'/'AE_RAW_Futter'ecD1,/'Untitled'/'Fz'_signal_mean
526,3.7130973126612297,91.96781326833599,6.157176559041849,-0.0003746814875437592,0.6506308276523161,0.7969823759924392,0.6267397126306389,3.9107924155683738,4.227306480480195,1036.1666076370418
527,3.8109688717182975,88.18461246435056,6.030787796904012,-0.00035334126724666134,0.6661837018690889,0.7986078521538837,0.6268506630171801,3.8228671730046617,4.558913288441685,1035.4145311886527
528,3.856300559052093,85.59477144516771,6.0441198519444965,-0.0004139064993783921,0.6605064773118544,0.7956889653376644,0.6343016894785118,3.792865528170268,4.2433467032520085,1029.576623407126
529,3.709834256691415,81.5601755857617,5.997419557093783,-0.0003165442246675748,0.6675013138493677,0.7977338659348566,0.5459073055174275,3.7295596206679584,4.630552720370933,1036.3290788641264
530,3.954324711316339,66.83550923068933,5.694573718740734,-0.0004027848464966316,0.6729203327702248,0.7941772415570432,0.6495294480049136,3.6739453127924167,4.5039823997507265,1036.8689422598559
531,4.134931435088482,53.57295958551039,5.087109414660649,-0.00045805119905048417,0.6764572628473017,0.7844334329024079,0.6515089545214404,3.8774136514664006,4.493388289120292,1028.837928314316
532,6.68253949788652,69.25717036276244,5.486898920209548,-0.0008842147357188998,0.6660022611986084,0.8216924742787696,1.1918044697873678,4.074168913563987,9.136917174721805,965.5862531221717
533,4.016899436775024,59.61488564966141,5.204878274359696,-0.00046602316851989404,0.6844982170033737,0.785445102455751,0.6591129443646807,3.8857348984849223,4.821225866037395,1035.2305380764274
534,4.323427684125304,59.40784907278135,5.244363886620649,-0.0004865904956224115,0.6741913261657789,0.7887354786128878,0.7019273292517589,3.851351287871055,4.914647869058196,1035.6789143139304
535,4.091687892392112,54.60193055213336,5.20923095958687,-0.00048085661221764387,0.6736777309827598,0.7826976504111955,0.7373889594774808,3.896033234288205,4.919664522410105,1032.1982357778982
536,4.600660399999841,71.14558948368644,5.557833837963615,-0.0004666009349107349,0.6791233074795839,0.7877009968593057,0.7246385818692522,3.8720587467308905,4.775447893399052,1039.4826565041824
537,4.219298359402751,67.20982040056687,5.348124217614197,-0.0005206446652501649,0.6691836486422307,0.7826611197189206,0.6728097515234044,3.7906780197199055,5.192382006613559,1044.402631397791
538,4.9951525513618495,55.810557799415186,5.079837415334872,-0.0005202358794551726,0.6763208578141922,0.7941082451394953,0.7762894619368235,3.6485029613325333,5.703495934062128,1029.9343211994683
539,4.32862818464057,59.47741857783753,5.0943918947835165,-0.0005478913051442338,0.6714354329470843,0.7878964327754692,0.7497820143970186,3.7129273398996814,5.222965711929701,1016.985010914186
540,3.902674808416187,58.61323147895697,5.112777224548597,-0.0005245929570754925,0.6686270016391861,0.7869072296000668,0.7181359383749591,3.585770497619635,4.916274013617302,1023.066835267742
541,4.750471220646788,52.21530784658495,4.968480865741874,-0.0005315553886855594,0.6744119524050081,0.7914250364266676,0.7513033441806424,3.5976116810114758,5.566232847989626,1032.0769344395
542,4.4293749555212205,74.09497948139962,5.616392104232959,-0.0005901569621171997,0.6713579872229869,0.7994779878157252,0.7912317702391121,3.925165816535276,5.10851795656396,1021.7018821946208
