,/'Untitled'/'AE_RAW_Futter'_fft_standarddeviation,/'Untitled'/'AE_RAW_Futter'_fft_energy,/'Untitled'/'AE_RAW_Futter'_fft_variance,/'Untitled'/'AE_RAW_Aufnahme'_fft_skewness,/'Untitled'/'AE_RAW_Futter'_fft_mean,/'Untitled'/'AE_RAW_Aufnahme'_fft_kurtosis,/'Untitled'/'AE_RAW_Futter'_fft_skewness,/'Untitled'/'AE_RAW_Futter'_fft_kurtosis,/'Untitled'/'AE_RAW_Aufnahme'_fft_energy,Reihenfolge
465,180.90782529835587,7843784513.139556,32727.64125418045,5.626340113662226,109.97265357891676,67.28626508785953,3.9129498711904023,20.375729592904836,8823920482.988014,22
466,181.67923512796588,8011476577.538556,33007.34447668272,5.356289194855945,113.01558158360494,60.660503344499425,3.85471068686827,20.33604157405949,9137820131.592165,21
467,174.2843761182613,7311655999.04126,30375.043758931573,5.28549351417241,106.79816320593426,60.328334011494476,3.9998225997281303,22.225830188295078,9631041217.44758,20
468,169.92985677974437,7008928063.307757,28876.156225184433,4.9184625579666985,105.71121643151837,50.2495474490262,4.004258732973021,23.081812033033934,10495246004.346058,2
469,176.07441851518357,7459099328.631035,31002.20085546001,5.149917990174908,107.80178050280294,53.25817999493829,3.9408428835258666,21.12332002385365,9589444101.563835,19
470,175.166322736271,7492038785.327951,30683.240620947472,5.044396607742971,110.12905874893559,49.75089713110106,3.99299552376212,22.471206574097547,9939328233.600992,18
471,179.39189699678914,7732539308.748827,32181.4527081066,5.16835886563013,109.5649861909796,53.5359931900278,3.917453069296437,21.189815833430593,10686263372.745766,17
472,182.9909870698331,8141155837.210321,33485.701348791816,4.975237170761387,114.17175285311552,44.70279701046242,3.9810314975427294,22.54348659093505,11651735794.719198,16
473,177.76335085202373,7631398449.305884,31599.808906139686,5.154266765873149,109.58185174905137,60.40715234491265,3.864892834909826,19.79194399436004,9393550290.597998,15
474,181.67284615708897,7960789701.163023,33005.02303081731,4.922456078736999,111.73720881144017,54.83638956995711,3.9340552828453954,21.24095296893248,9754221586.98621,14
475,171.53825981471257,7102077674.2130575,29425.374580259824,5.197157505951156,105.63108640567577,58.52546825232401,3.9260689302515237,20.980652651203297,9390820542.39373,13
476,174.79045655997788,7430333751.863952,30551.703704445503,5.05128868509499,109.12078769054793,53.25399845197163,3.903381325006678,20.859015033536235,9780492662.998795,12
477,175.8292579234141,7558065544.5686035,30915.927941898488,5.066163001009096,110.7836541510747,50.901065382257954,3.8075779270439263,19.804159241204832,10612016687.991009,11
478,175.55896766773503,7333826660.534038,30820.951128560835,5.151939237811384,105.29306619515141,68.62136892461821,3.8240636737718083,19.51584022549541,7863190747.313716,10
479,183.71414483666908,8132782951.19077,33750.88701306862,4.606540442594033,112.79254595188118,38.473946071218535,4.10712253435161,25.40594925810384,11956273196.42238,1
