,/'Untitled'/'AE_RAW_Aufnahme'_signal_median,/'Untitled'/'AE_RAW_Aufnahme'_fft_skewness,/'Untitled'/'AE_RAW_Aufnahme'_fft_kurtosis,/'Untitled'/'AE_RAW_Futter'ecD3,/'Untitled'/'AE_RAW_Aufnahme'_signal_skewness,/'Untitled'/'AE_RAW_Aufnahme'ecD4,/'Untitled'/'AE_RAW_Aufnahme'ecD1,/'Untitled'/'AE_RAW_Futter'ecD1,/'Untitled'/'AE_RAW_Aufnahme'ecD3,/'Untitled'/'Mz'_signal_mean
209,-0.0007950922494588397,19.28047665241445,1216.8846745776625,0.08583826193926028,0.056889679563976725,0.06998349320433532,1.903141121249784,1.5503567176911976,0.14429392730995094,2.5495214594666677
210,-0.0010166138534120073,17.758256094077534,1051.2526937891346,0.07246395833223893,0.04810836306918121,0.09531066205671082,1.8843102500428155,1.8040530464862845,0.12635827456088647,2.548803729648007
211,-0.0008480865761688605,18.392034971478,1174.0921339340289,0.08230935849293068,0.05552800896255209,0.07307554240145292,1.6825893685519215,1.560251956103262,0.09641340089729007,2.5244596785613345
212,-0.0012685045570215436,17.897902638562407,1110.279012291409,0.08536933237505838,0.04319439860438282,0.08741109174665454,1.7571705779482705,1.583858465781843,0.10380779700184084,2.455873906566662
213,-0.0012920807443883575,18.131293558910283,1120.2523817788517,0.09747332805338996,0.07142524394261901,0.0763561054270296,1.7330176181115204,1.8300654119867183,0.13485860920129555,2.4750042402726735
214,-0.001240999112837482,19.328863370210925,1265.8210329884214,0.0950580061058387,0.05396990531376445,0.08124175218220814,1.7811483645314559,1.940829786920889,0.12360782942632335,2.5256765518233317
215,-0.0011636345156516015,18.06597548051818,1126.6056820215704,0.0739690700711095,0.029061197022216545,0.06307355945261166,1.8206074385186117,1.6819385031751284,0.11501051568956365,2.593746821981345
216,-0.0012198900781115185,18.719101134844504,1202.504505395026,0.09582840865242673,0.0511308782163429,0.08409778113902559,1.7453897055098766,1.623753855256847,0.13466074723648858,2.4816228462153367
217,0.00029161705447999786,30.018340568281804,2683.149730786144,0.22457093448030105,0.003269639913313275,0.14820216908798867,7.012812987401029,4.68041107522029,0.4416905499210486,2.2658212005440075
218,-0.001101956777037394,18.518455408792953,1166.485216016691,0.08087112859769108,0.029221083647008275,0.08017891492277514,1.979855238264964,1.5989248276871653,0.10931155224788758,2.5120633518273365
219,-0.0011454852452370545,19.947930273652734,1350.3552883491236,0.09795597058328342,0.0481353537700607,0.0782745433927565,1.7294674906175738,1.6555233717028608,0.1184437732153074,2.4606272307759998
